home_winrate,away_winrate
0.48979999999999996,0.5102
0.51665,0.48334999999999995
0.4328000000000001,0.5671999999999999
0.45755,0.54245
0.5011,0.4989
0.51905,0.48095
0.4535,0.5465
0.54405,0.45594999999999997
0.4237000000000001,0.5762999999999999
0.49645,0.5035499999999999
